release_tag,release_date,refactoring_type,description,left_files,right_files
androidx-test-1.1.0-beta01,2018-12-07-00,Add Parameter,"Add Parameter useWaterfall : boolean in method public provideDeviceControllerPath(useWaterfall boolean, dataDir File, realAdbPath String) : String from class com.google.android.apps.common.testing.broker.DeviceBrokerModule",tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L295-L306,tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L300;tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L296-L314
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,"Add Method Annotation @DeviceControllerPath in method public provideDeviceControllerPath(useWaterfall boolean, dataDir File, realAdbPath String) : String from class com.google.android.apps.common.testing.broker.DeviceBrokerModule",tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L295-L306,tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L298;tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L296-L314
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,"Remove Method Annotation @TurboAdbPath in method public provideTurboAdbPath(dataDir File, realAdbPath String) : String from class com.google.android.apps.common.testing.broker.DeviceBrokerModule",tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L297;tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L295-L306,tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerModule.java#L296-L314
androidx-test-1.1.0-beta01,2018-12-07-00,Add Parameter Annotation,"Add Parameter Annotation @DeviceControllerPath in parameter adbPath : String in method package LocalAdbServerDeviceBroker(adbServerPort Optional<Integer>, adbPath String, adbControllerFactory AdbControllerFactory, apksToInstall List<String>, testServicesApksToInstall List<String>, installTestServices boolean, logcatFilePathProvider Provider<String>, communicatorBuilderProvider Provider<SubprocessCommunicator.Builder>, deviceSerialNumber String, adbDevicesLineProcessor Provider<AdbDevicesLineProcessor>, packageNameCache LoadingCache<String,String>, adbEnvironment Map<String,String>, enablePreverify boolean, enableApkReuse boolean, initialLocale String, initialIME String, grantRuntimePermissions boolean) from class com.google.android.apps.common.testing.broker.LocalAdbServerDeviceBroker",tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L95;tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L92-L128,tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L95;tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L95;tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L92-L128
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Parameter Annotation,"Remove Parameter Annotation @TurboAdbPath in parameter adbPath : String in method package LocalAdbServerDeviceBroker(adbServerPort Optional<Integer>, adbPath String, adbControllerFactory AdbControllerFactory, apksToInstall List<String>, testServicesApksToInstall List<String>, installTestServices boolean, logcatFilePathProvider Provider<String>, communicatorBuilderProvider Provider<SubprocessCommunicator.Builder>, deviceSerialNumber String, adbDevicesLineProcessor Provider<AdbDevicesLineProcessor>, packageNameCache LoadingCache<String,String>, adbEnvironment Map<String,String>, enablePreverify boolean, enableApkReuse boolean, initialLocale String, initialIME String, grantRuntimePermissions boolean) from class com.google.android.apps.common.testing.broker.LocalAdbServerDeviceBroker",tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L95;tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L95;tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L92-L128,tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L95;tools/device_broker/java/com/google/android/apps/common/testing/broker/LocalAdbServerDeviceBroker.java#L92-L128
androidx-test-1.1.0-beta01,2018-12-07-00,Add Parameter,"Add Parameter adbReporter : AdbReporter in method public Builder(executor ExecutorService, logDir File, executorLocation String, adbReporter AdbReporter) from class com.google.android.apps.common.testing.broker.SubprocessCommunicator.Builder",tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L217-L223,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L249;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L244-L254
androidx-test-1.1.0-beta01,2018-12-07-00,Add Parameter Annotation,"Add Parameter Annotation @DeviceControllerPath in parameter adbPath : String in method package WrappedEmulatedDeviceBroker(emulatorLauncherPath String, adbPath String, portPicker Provider<Integer>, logcatFilePathProvider Provider<String>, logcatFiltersProvider Provider<List<LogcatFilter>>, adbControllerFactory AdbControllerFactory, communicatorBuilderProvider Provider<SubprocessCommunicator.Builder>, subprocessLogDir File, apksToInstall List<String>, systemApksToInstall List<String>, testServicesApksToInstall List<String>, installTestServices boolean, enableDisplay boolean, enablePreverify boolean, enableConsoleAuth boolean, enableGps boolean, networkType NetworkType, adbServerPort Optional<Integer>, adbEnvironment Map<String,String>, numberOfCores Optional<Integer>, openGlDriver OpenGlDriver, kvmDevice String, deviceSerialNumber String, initialLocale String, initialIME String, extraCerts List<String>, dataPartitionSize Integer, longPressTimeout Integer, grantRuntimePermissions boolean, emulatorStartupTimeout Integer, enableDex2OatOnCloud boolean, simAccessRulesFile String, useWaterfall boolean, environment Environment) from class com.google.android.apps.common.testing.broker.WrappedEmulatedDeviceBroker",tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L154;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L151-L221,tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L156;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L156;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L153-L225
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Parameter Annotation,"Remove Parameter Annotation @TurboAdbPath in parameter adbPath : String in method package WrappedEmulatedDeviceBroker(emulatorLauncherPath String, adbPath String, portPicker Provider<Integer>, logcatFilePathProvider Provider<String>, logcatFiltersProvider Provider<List<LogcatFilter>>, adbControllerFactory AdbControllerFactory, communicatorBuilderProvider Provider<SubprocessCommunicator.Builder>, subprocessLogDir File, apksToInstall List<String>, systemApksToInstall List<String>, testServicesApksToInstall List<String>, installTestServices boolean, enableDisplay boolean, enablePreverify boolean, enableConsoleAuth boolean, enableGps boolean, networkType NetworkType, adbServerPort Optional<Integer>, adbEnvironment Map<String,String>, numberOfCores Optional<Integer>, openGlDriver OpenGlDriver, kvmDevice String, deviceSerialNumber String, initialLocale String, initialIME String, extraCerts List<String>, dataPartitionSize Integer, longPressTimeout Integer, grantRuntimePermissions boolean, emulatorStartupTimeout Integer, enableDex2OatOnCloud boolean, simAccessRulesFile String, environment Environment) from class com.google.android.apps.common.testing.broker.WrappedEmulatedDeviceBroker",tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L154;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L154;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L151-L221,tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L156;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L153-L225
androidx-test-1.1.0-beta01,2018-12-07-00,Add Parameter,"Add Parameter useWaterfall : boolean in method package WrappedEmulatedDeviceBroker(emulatorLauncherPath String, adbPath String, portPicker Provider<Integer>, logcatFilePathProvider Provider<String>, logcatFiltersProvider Provider<List<LogcatFilter>>, adbControllerFactory AdbControllerFactory, communicatorBuilderProvider Provider<SubprocessCommunicator.Builder>, subprocessLogDir File, apksToInstall List<String>, systemApksToInstall List<String>, testServicesApksToInstall List<String>, installTestServices boolean, enableDisplay boolean, enablePreverify boolean, enableConsoleAuth boolean, enableGps boolean, networkType NetworkType, adbServerPort Optional<Integer>, adbEnvironment Map<String,String>, numberOfCores Optional<Integer>, openGlDriver OpenGlDriver, kvmDevice String, deviceSerialNumber String, initialLocale String, initialIME String, extraCerts List<String>, dataPartitionSize Integer, longPressTimeout Integer, grantRuntimePermissions boolean, emulatorStartupTimeout Integer, enableDex2OatOnCloud boolean, simAccessRulesFile String, useWaterfall boolean, environment Environment) from class com.google.android.apps.common.testing.broker.WrappedEmulatedDeviceBroker",tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L151-L221,tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L187;tools/device_broker/java/com/google/android/apps/common/testing/broker/WrappedEmulatedDeviceBroker.java#L153-L225
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Class Annotation,Remove Class Annotation @Deprecated in class androidx.test.rule.ActivityTestRule,runner/rules/java/androidx/test/rule/ActivityTestRule.java#L74;runner/rules/java/androidx/test/rule/ActivityTestRule.java#L46-L578,runner/rules/java/androidx/test/rule/ActivityTestRule.java#L46-L574
androidx-test-1.1.1-alpha01,2019-01-29-19,Extract Variable,"Extract Variable count : int in method public handle(error Throwable, viewMatcher Matcher<View>) : void from class androidx.test.espresso.base.DefaultFailureHandler",espresso/core/java/androidx/test/espresso/base/DefaultFailureHandler.java#L53,espresso/core/java/androidx/test/espresso/base/DefaultFailureHandler.java#L53;espresso/core/java/androidx/test/espresso/base/DefaultFailureHandler.java#L54
androidx-test-1.1.1-alpha01,2019-01-29-19,Inline Variable,"Inline Variable count : int in method public handle(error Throwable, viewMatcher Matcher<View>) : void from class androidx.test.espresso.base.DefaultFailureHandler",espresso/core/java/androidx/test/espresso/base/DefaultFailureHandler.java#L53;espresso/core/java/androidx/test/espresso/base/DefaultFailureHandler.java#L54,espresso/core/java/androidx/test/espresso/base/DefaultFailureHandler.java#L53
androidx-test-1.1.1-alpha01,2019-01-29-19,Rename Class,Rename Class com.google.android.apps.common.testing.broker.AdbReporter renamed to com.google.android.apps.common.testing.broker.ExecReporter,tools/device_broker/java/com/google/android/apps/common/testing/broker/AdbReporter.java#L19-L23,tools/device_broker/java/com/google/android/apps/common/testing/broker/ExecReporter.java#L19-L23
androidx-test-1.1.1-alpha01,2019-01-29-19,Rename Class,Rename Class com.google.android.apps.common.testing.broker.AdbReporterModule renamed to com.google.android.apps.common.testing.broker.ExecReporterModule,tools/device_broker/java/com/google/android/apps/common/testing/broker/AdbReporterModule.java#L22-L29,tools/device_broker/java/com/google/android/apps/common/testing/broker/ExecReporterModule.java#L22-L29
androidx-test-1.1.1-alpha01,2019-01-29-19,Rename Class,Rename Class com.google.android.apps.common.testing.broker.DeviceBrokerAnnotations.AdbReporterAnnotation renamed to com.google.android.apps.common.testing.broker.DeviceBrokerAnnotations.ExecReporterAnnotation,tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerAnnotations.java#L296-L299,tools/device_broker/java/com/google/android/apps/common/testing/broker/DeviceBrokerAnnotations.java#L296-L299
androidx-test-1.1.1-alpha01,2019-01-29-19,Rename Class,Rename Class com.google.android.apps.common.testing.broker.NoOpAdbReporter renamed to com.google.android.apps.common.testing.broker.NoOpExecReporter,tools/device_broker/java/com/google/android/apps/common/testing/broker/NoOpAdbReporter.java#L19-L26,tools/device_broker/java/com/google/android/apps/common/testing/broker/NoOpExecReporter.java#L19-L26
androidx-test-1.1.1-alpha01,2019-01-29-19,Change Attribute Type,Change Attribute Type adbReporter : AdbReporter to adbReporter : ExecReporter in class com.google.android.apps.common.testing.broker.SubprocessCommunicator,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L77,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L77
androidx-test-1.1.1-alpha01,2019-01-29-19,Change Attribute Type,Change Attribute Type adbReporter : AdbReporter to adbReporter : ExecReporter in class com.google.android.apps.common.testing.broker.SubprocessCommunicator.Builder,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L233,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L231
androidx-test-1.1.1-alpha01,2019-01-29-19,Change Parameter Type,"Change Parameter Type adbReporter : AdbReporter to adbReporter : ExecReporter in method public Builder(executor ExecutorService, logDir File, executorLocation String, adbReporter ExecReporter) from class com.google.android.apps.common.testing.broker.SubprocessCommunicator.Builder",tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L249;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L253,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L247;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L251
androidx-test-1.1.1-alpha01,2019-01-29-19,Add Parameter Annotation,"Add Parameter Annotation @ExecReporterAnnotation in parameter adbReporter : ExecReporter in method public Builder(executor ExecutorService, logDir File, executorLocation String, adbReporter ExecReporter) from class com.google.android.apps.common.testing.broker.SubprocessCommunicator.Builder",tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L249;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L244-L254,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L247;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L247;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L242-L252
androidx-test-1.1.1-alpha01,2019-01-29-19,Remove Parameter Annotation,"Remove Parameter Annotation @AdbReporterAnnotation in parameter adbReporter : AdbReporter in method public Builder(executor ExecutorService, logDir File, executorLocation String, adbReporter AdbReporter) from class com.google.android.apps.common.testing.broker.SubprocessCommunicator.Builder",tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L249;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L249;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L244-L254,tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L247;tools/device_broker/java/com/google/android/apps/common/testing/broker/SubprocessCommunicator.java#L242-L252
